NUMERO,FECHA,PROVEEDOR,NOMBRE,ENVASE,CANTIDAD,ORIGEN,DESTINO,MFL,MOVIMIENTO,FVO
0000-00013551-A,2025-04-14 11:40:59,30052.0,BRAVO JULIO RAUL,JVR ,30.0,PJP    ,  30052,TR,salida,
0000-00013558-A,2025-04-14 13:14:50,31289.0,PLANICIE FEDERAL HNOS.,JVR ,23.0,PJP    ,  41058,TR,salida,
0000-00013561-A,2025-04-14 13:21:00,30586.0,LADERA NATURAL HNOS.,JVR ,3.0,  40246,PJP    ,EC,entrada,
0000-00013562-A,2025-04-14 13:21:25,30023.0,RAMOS RAMON,JVR ,47.0,PJP    ,  40100,TR,salida,
0000-00013564-A,2025-04-14 13:26:19,31301.0,LOPEZ SERGIO MARTIN,JVR ,60.0,PJP    ,  30779,TR,salida,
0000-00013567-A,2025-04-14 13:50:50,30073.0,RIO ORGANICO E HIJOS,JVR ,24.0,PJP    ,  40139,TR,salida,
0000-00013569-A,2025-04-14 13:58:25,30074.0,LARGO MAYOR HNOS.,JVR ,55.0,PJP    ,  40948,TR,salida,
0000-00013572-A,2025-04-14 14:25:40,30357.0,CABRERA JAVIER RAUL,JVR ,69.0,PJP    ,  30357,TR,salida,
0000-00013580-A,2025-04-14 15:19:16,30033.0,IBARRA ALEJANDRO ALBERTO,JVR ,22.0,PJP    ,  30033,TR,salida,
0000-00013582-A,2025-04-14 15:23:39,12445.0,MORALES HUGO,JVR ,25.0,PJP    ,  30402,TR,salida,
0000-00013584-A,2025-04-14 15:36:23,31329.0,LARGO AGROPECUARIO S.A.,JVR ,61.0,PJP    ,  41425,TR,salida,
0000-00013587-A,2025-04-14 15:53:32,30831.0,IBARRA RICARDO CESAR,JVR ,29.0,PJP    ,  40264,TR,salida,
0000-00013588-A,2025-04-14 15:54:40,30428.0,LLANO ORGANICO Y CIA,JVR ,57.0,PJP    ,  41295,TR,salida,
0000-00013590-A,2025-04-14 15:58:37,30787.0,CASTRO ALEJANDRO,JVR ,21.0,PJP    ,  30787,TR,salida,
0000-00013593-A,2025-04-14 16:19:04,30933.0,LEDESMA ARIEL RUBEN,JVR ,1.0,  30373,PJP    ,EC,entrada,
0000-00013595-A,2025-04-14 16:30:21,40071.0,RUIZ,PDA ,17.0,  30775,PJP    ,EC,entrada,
0000-00013596-A,2025-04-14 16:31:20,30994.0,DIAZ NESTOR,JVR ,30.0,PJP    ,  40629,TR,salida,
0000-00013598-A,2025-04-14 16:39:53,20001.0,MESETA NATURAL Y CIA,JVR ,27.0,PJP    ,  20001,TR,salida,
0000-00013606-A,2025-04-14 17:11:02,31301.0,LOPEZ SERGIO MARTIN,JVR ,15.0,PJP    ,  41201,TR,salida,
0000-00013608-A,2025-04-14 17:16:31,31096.0,SENDERO MAYOR SAS,JVR ,28.0,PJP    ,  41300,TR,salida,
0000-00013608-A,2025-04-14 17:16:31,30095.0,SELVA HORTICOLA HNOS.,JVR ,12.0,PJP    ,  30095,TR,salida,
0000-00013610-A,2025-04-14 17:18:01,31297.0,SUAREZ IGNACIO FACUNDO,JVRE,6.0,  30516,PJP    ,EC,entrada,
0000-00013613-A,2025-04-14 17:39:05,30074.0,LARGO MAYOR HNOS.,JVR ,67.0,PJP    ,  40461,TR,salida,
0000-00013620-A,2025-04-14 18:10:50,31266.0,BRAVO CLAUDIO,JVR ,36.0,PJP    ,  41411,TR,salida,
0000-00013621-A,2025-04-14 18:21:02,31273.0,DUARTE MARCOS,JVR ,52.0,PJP    ,  41500,TR,salida,
0000-00013622-A,2025-04-14 18:21:44,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,77.0,PJP    ,  40835,TR,salida,
0000-00013623-A,2025-04-14 18:23:22,30625.0,VERA SERGIO MANUEL,JVR ,24.0,PJP    ,  30625,TR,salida,
0000-00013625-A,2025-04-14 18:29:47,12421.0,LUNA REAL HNOS.,JVR ,22.0,PJP    ,  41445,TR,salida,
0000-00013626-A,2025-04-14 18:33:51,31427.0,QUIROGA JAVIER OSCAR,JVR ,62.0,PJP    ,  41547,TR,salida,
0000-00013629-A,2025-04-14 18:44:01,31223.0,CASCADA FERTIL S.A.,JVR ,76.0,PJP    ,  40817,TR,salida,
0000-00013630-A,2025-04-14 18:46:56,12464.0,CORREA FELIX,JVR ,29.0,PJP    ,  30525,TR,salida,
0000-00013632-A,2025-04-14 18:54:48,12421.0,LUNA REAL HNOS.,JVR ,82.0,PJP    ,  30469,TR,salida,
0000-00013634-A,2025-04-14 19:01:30,12464.0,CORREA FELIX,JVR ,35.0,PJP    ,  30525,TR,salida,
0000-00013636-A,2025-04-14 19:07:29,30016.0,GOMEZ ESTEBAN,JVR ,28.0,PJP    ,  40096,TR,salida,
0000-00013639-A,2025-04-14 19:24:37,30868.0,RINCON SILVESTRE S.R.L.,JVR ,55.0,PJP    ,  41168,TR,salida,
0000-00013641-A,2025-04-14 19:28:09,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,84.0,PJP    ,  41083,TR,salida,
0000-00013643-A,2025-04-14 19:33:47,30074.0,LARGO MAYOR HNOS.,JVR ,64.0,PJP    ,  40461,TR,salida,
0000-00013649-A,2025-04-14 20:06:50,31042.0,VERDE NATURAL HNOS.,JVR ,72.0,PJP    ,  40436,TR,salida,
0000-00013653-A,2025-04-14 20:38:10,30427.0,LADERA HORTICOLA Y CIA,JVR ,61.0,PJP    ,  41307,TR,salida,
0000-00013656-A,2025-04-14 20:50:40,31261.0,LADERA REAL Y CIA,JVRE,29.0,PJP    ,  40272,TR,salida,
0000-00013656-A,2025-04-14 20:50:40,31261.0,LADERA REAL Y CIA,JVR ,38.0,PJP    ,  40272,TR,salida,
0000-00013657-A,2025-04-14 20:52:47,30438.0,PAEZ FABIAN MARCOS,JVR ,60.0,PJP    ,  40212,TR,salida,
0000-00013659-A,2025-04-14 21:04:03,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,55.0,PJP    ,  30051,TR,salida,
0000-00013664-A,2025-04-14 21:28:22,12421.0,LUNA REAL HNOS.,JVR ,67.0,PJP    ,  41575,TR,salida,
0000-00013666-A,2025-04-14 21:29:33,12421.0,LUNA REAL HNOS.,JVRE,53.0,PJP    ,  41575,TR,salida,
0000-00013668-A,2025-04-14 21:35:15,31273.0,DUARTE MARCOS,JVR ,61.0,PJP    ,  41500,TR,salida,
0000-00013675-A,2025-04-15 02:34:37,31329.0,LARGO AGROPECUARIO S.A.,JVR ,74.0,PJP    ,  41425,TR,salida,
0000-00013677-A,2025-04-15 04:00:13,30885.0,RINCON ORGANICO HNOS.,JVR ,75.0,PJP    ,  30885,TR,salida,
0000-00013684-A,2025-04-15 07:46:50,31133.0,DORADO PATAGONICO SA,JVR ,60.0,PJP    ,  41519,TR,salida,
0000-00013687-A,2025-04-15 07:53:20,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,56.0,PJP    ,  40430,TR,salida,
0000-00013693-A,2025-04-15 08:17:14,30016.0,GOMEZ ESTEBAN,JVR ,22.0,PJP    ,  30016,TR,salida,
0000-00013700-A,2025-04-15 08:25:20,31095.0,NAVARRO RICARDO ANTONIO,JVR ,74.0,PJP    ,  40959,TR,salida,
0000-00013701-A,2025-04-15 08:27:52,30827.0,PERALTA PEDRO ALEJANDRO,JVR ,62.0,PJP    ,  30827,TR,salida,
0000-00013705-A,2025-04-15 08:32:33,30951.0,MIRADOR REGIONAL SAS,JVR ,8.0,PJP    ,  30951,TR,salida,
0000-00013727-A,2025-04-15 09:34:25,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,56.0,PJP    ,  40298,TR,salida,
0000-00013729-A,2025-04-15 09:43:24,12426.0,MORALES FRANCISCO MAURICIO,JVR ,30.0,  30326,PJP    ,EC,entrada,
0000-00013730-A,2025-04-15 09:44:19,30941.0,CAMPO REGIONAL S.A.,JVR ,16.0,PJP    ,  40238,TR,salida,
0000-00013732-A,2025-04-15 09:52:50,30256.0,VEGA CRISTIAN LEANDRO,JVR ,20.0,PJP    ,  30256,TR,salida,
0000-00013730-A,2025-04-15 09:44:19,30941.0,CAMPO REGIONAL S.A.,PDA ,12.0,PJP    ,  40238,TR,salida,
0000-00013737-A,2025-04-15 10:24:40,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,72.0,PJP    ,  30721,TR,salida,
0000-00013740-A,2025-04-15 10:35:37,35041.0,PRADO FRUTICOLA S.R.L.,JVR ,20.0,PJP    ,  30569,TR,salida,
0000-00013741-A,2025-04-15 10:42:50,30066.0,BAJO FEDERAL HNOS.,JVR ,71.0,PJP    ,  30066,TR,salida,
0000-00013750-A,2025-04-15 11:07:23,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,61.0,PJP    ,  30051,TR,salida,
0000-00013754-A,2025-04-15 12:05:24,30885.0,RINCON ORGANICO HNOS.,JVR ,75.0,PJP    ,  30885,TR,salida,
0000-00013760-A,2025-04-15 12:37:20,31024.0,MOLINA DIEGO GABRIEL,JVR ,29.0,PJP    ,  41372,TR,salida,
0000-00013764-A,2025-04-15 13:09:14,30428.0,LLANO ORGANICO Y CIA,JVR ,52.0,PJP    ,  41295,TR,salida,
0000-00013766-A,2025-04-15 13:19:55,30018.0,GONZALEZ RAMON FERNANDO,JVR ,31.0,PJP    ,  30018,TR,salida,
0000-00013770-A,2025-04-15 13:38:19,30016.0,GOMEZ ESTEBAN,JVR ,30.0,PJP    ,  30016,TR,salida,
0000-00013772-A,2025-04-15 13:41:58,40115.0,QUIROGA PEDRO,JVR ,54.0,PJP    ,  40587,TR,salida,
0000-00013775-A,2025-04-15 14:12:22,20041.0,CASTRO ADRIAN FABIAN,JVR ,29.0,PJP    ,  20041,TR,salida,
0000-00013781-A,2025-04-15 14:41:55,30787.0,CASTRO ALEJANDRO,JVR ,20.0,PJP    ,  30787,TR,salida,
0000-00013813-A,2025-04-15 15:18:42,31223.0,CASCADA FERTIL S.A.,JVR ,77.0,PJP    ,  40817,TR,salida,
0000-00013816-A,2025-04-15 15:29:30,30303.0,PAREDES FACUNDO FABIAN,JVR ,13.0,PJP    ,  30303,TR,salida,
0000-00013817-A,2025-04-15 15:31:19,30428.0,LLANO ORGANICO Y CIA,JVR ,68.0,PJP    ,  41295,TR,salida,
0000-00013819-A,2025-04-15 15:44:04,30697.0,BRISA AUSTRAL SAS,JVR ,54.0,PJP    ,  30697,TR,salida,
0000-00013821-A,2025-04-15 15:52:13,12421.0,LUNA REAL HNOS.,JVR ,45.0,PJP    ,  41445,TR,salida,
0000-00013822-A,2025-04-15 15:54:28,40410.0,PEREZ MIGUEL CLAUDIO,JVR ,30.0,PJP    ,  41150,TR,salida,
0000-00013824-A,2025-04-15 16:06:57,30729.0,LUNA SILVESTRE S.R.L.,JVR ,26.0,PJP    ,  30729,TR,salida,
0000-00013833-A,2025-04-15 17:02:55,31342.0,TROPICO REGIONAL S.A.,JVR ,33.0,PJP    ,  30442,TR,salida,
0000-00013835-A,2025-04-15 17:06:37,30073.0,RIO ORGANICO E HIJOS,JVR ,21.0,PJP    ,  40139,TR,salida,
0000-00013837-A,2025-04-15 17:14:59,30837.0,QUIROGA HERNAN LUCAS,JVR ,19.0,PJP    ,  30837,TR,salida,
0000-00013842-A,2025-04-15 17:43:28,31329.0,LARGO AGROPECUARIO S.A.,JVR ,85.0,PJP    ,  41284,TR,salida,
0000-00013844-A,2025-04-15 17:54:14,30074.0,LARGO MAYOR HNOS.,JVR ,55.0,PJP    ,  40461,TR,salida,
0000-00013846-A,2025-04-15 17:59:52,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,51.0,PJP    ,  30051,TR,salida,
0000-00013848-A,2025-04-15 18:02:31,30885.0,RINCON ORGANICO HNOS.,JVR ,46.0,PJP    ,  30885,TR,salida,
0000-00013857-A,2025-04-15 18:14:47,30016.0,GOMEZ ESTEBAN,JVR ,22.0,PJP    ,  40096,TR,salida,
0000-00013858-A,2025-04-15 18:17:43,31273.0,DUARTE MARCOS,JVR ,65.0,PJP    ,  30808,TR,salida,
0000-00013860-A,2025-04-15 18:37:40,30066.0,BAJO FEDERAL HNOS.,JVR ,83.0,PJP    ,  40115,TR,salida,
0000-00013862-A,2025-04-15 18:42:42,12421.0,LUNA REAL HNOS.,JVR ,54.0,PJP    ,  41575,TR,salida,
0000-00013864-A,2025-04-15 18:46:45,40077.0,LLANO SUPERIOR SAS,JVR ,25.0,PJP    ,  30170,SR,salida,
0000-00013868-A,2025-04-15 19:04:04,30729.0,LUNA SILVESTRE S.R.L.,JVR ,28.0,PJP    ,  30729,TR,salida,
0000-00013870-A,2025-04-15 19:06:43,30428.0,LLANO ORGANICO Y CIA,JVR ,65.0,PJP    ,  41295,TR,salida,
0000-00013874-A,2025-04-15 19:28:11,30066.0,BAJO FEDERAL HNOS.,JVR ,59.0,PJP    ,  30066,TR,salida,
0000-00013875-A,2025-04-15 19:36:17,31127.0,RINCON AGROPECUARIO SA,JVR ,65.0,PJP    ,  41517,TR,salida,
0000-00013877-A,2025-04-15 19:41:11,30885.0,RINCON ORGANICO HNOS.,JVR ,51.0,PJP    ,  30885,TR,salida,
0000-00013879-A,2025-04-15 19:51:31,31253.0,LARGO FEDERAL SA,JVRE,74.0,PJP    ,  41510,TR,salida,
0000-00013882-A,2025-04-15 20:03:38,31223.0,CASCADA FERTIL S.A.,JVR ,53.0,PJP    ,  40817,TR,salida,
0000-00013884-A,2025-04-15 20:09:53,31301.0,LOPEZ SERGIO MARTIN,JVR ,82.0,PJP    ,  30779,TR,salida,
0000-00013886-A,2025-04-15 20:23:24,30885.0,RINCON ORGANICO HNOS.,JVR ,51.0,PJP    ,  30885,TR,salida,
0000-00013892-A,2025-04-15 21:01:42,30885.0,RINCON ORGANICO HNOS.,JVR ,64.0,PJP    ,  30885,TR,salida,
0000-00013899-A,2025-04-16 00:31:17,31329.0,LARGO AGROPECUARIO S.A.,JVR ,62.0,PJP    ,  41425,TR,salida,
0000-00013900-A,2025-04-16 06:42:12,30066.0,BAJO FEDERAL HNOS.,JVR ,82.0,PJP    ,  40115,TR,salida,
0000-00013907-A,2025-04-16 08:03:47,30073.0,RIO ORGANICO E HIJOS,JVR ,35.0,PJP    ,  40139,TR,salida,
0000-00013909-A,2025-04-16 08:36:38,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,15.0,PJP    ,  40646,TR,salida,
0000-00013912-A,2025-04-16 09:03:58,30006.0,MIRANDA RUBEN PABLO,JVR ,23.0,PJP    ,  40091,TR,salida,
0000-00013913-A,2025-04-16 09:05:59,20009.0,CUESTA FRUTAL SRL,JVR ,28.0,PJP    ,  41520,TR,salida,
0000-00013918-A,2025-04-16 09:23:00,30625.0,VERA SERGIO MANUEL,JVR ,25.0,PJP    ,  30625,TR,salida,
0000-00013921-A,2025-04-16 09:40:41,31342.0,TROPICO REGIONAL S.A.,JVR ,3.0,  30442,PJP    ,EC,entrada,
0000-00013922-A,2025-04-16 09:41:05,30927.0,VARGAS TOMAS ANTONIO,JVR ,21.0,PJP    ,  41084,TR,salida,
0000-00013925-A,2025-04-16 09:54:18,40073.0,AZUL PRIMERO S.R.L.,JVR ,31.0,PJP    ,  40303,TR,salida,
0000-00013929-A,2025-04-16 10:18:05,30831.0,IBARRA RICARDO CESAR,JVR ,25.0,PJP    ,  40264,TR,salida,
0000-00013930-A,2025-04-16 10:33:49,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,71.0,PJP    ,  41083,TR,salida,
0000-00013937-A,2025-04-16 10:58:54,30427.0,LADERA HORTICOLA Y CIA,JVR ,59.0,PJP    ,  41307,TR,salida,
0000-00013944-A,2025-04-16 11:49:23,20041.0,CASTRO ADRIAN FABIAN,JVR ,30.0,PJP    ,  20041,TR,salida,
0000-00013946-A,2025-04-16 12:01:55,30427.0,LADERA HORTICOLA Y CIA,JVR ,33.0,PJP    ,  41307,TR,salida,
0000-00013947-A,2025-04-16 12:04:43,12464.0,CORREA FELIX,JVR ,41.0,PJP    ,  30525,TR,salida,
0000-00013950-A,2025-04-16 12:29:57,30428.0,LLANO ORGANICO Y CIA,JVR ,57.0,PJP    ,  41295,TR,salida,
0000-00013952-A,2025-04-16 12:38:08,30994.0,DIAZ NESTOR,JVR ,36.0,PJP    ,  40629,TR,salida,
0000-00013955-A,2025-04-16 12:46:14,12445.0,MORALES HUGO,JVR ,22.0,PJP    ,  30402,TR,salida,
0000-00013957-A,2025-04-16 12:53:44,30885.0,RINCON ORGANICO HNOS.,JVR ,83.0,PJP    ,  30885,TR,salida,
0000-00013959-A,2025-04-16 12:57:02,30669.0,CAMPO INDUSTRIAL SA,JVRE,66.0,PJP    ,  40278,AC,salida,
0000-00013967-A,2025-04-16 14:16:36,31024.0,MOLINA DIEGO GABRIEL,JVR ,37.0,PJP    ,  41372,TR,salida,
0000-00013971-A,2025-04-16 14:27:16,31383.0,HERRERA ANTONIO DANIEL,JVR ,2.0,  40072,PJP    ,EC,entrada,
0000-00013980-A,2025-04-16 15:34:52,20001.0,MESETA NATURAL Y CIA,JVR ,57.0,PJP    ,  40070,TR,salida,
0000-00013983-A,2025-04-16 15:40:42,40073.0,AZUL PRIMERO S.R.L.,JVR ,25.0,PJP    ,  40614,TR,salida,
0000-00013985-A,2025-04-16 16:02:16,30885.0,RINCON ORGANICO HNOS.,JVR ,66.0,PJP    ,  30885,TR,salida,
0000-00013986-A,2025-04-16 16:06:16,30885.0,RINCON ORGANICO HNOS.,JVR ,51.0,PJP    ,  30885,TR,salida,
0000-00013987-A,2025-04-16 16:17:49,30697.0,BRISA AUSTRAL SAS,JVR ,79.0,PJP    ,  30697,TR,salida,
0000-00013993-A,2025-04-16 16:48:34,31329.0,LARGO AGROPECUARIO S.A.,JVR ,73.0,PJP    ,  41284,TR,salida,
0000-00013996-A,2025-04-16 17:06:10,12421.0,LUNA REAL HNOS.,JVRE,80.0,PJP    ,  41575,TR,salida,
0000-00013999-A,2025-04-16 17:27:54,31329.0,LARGO AGROPECUARIO S.A.,JVR ,64.0,PJP    ,  30071,TR,salida,
0000-00014000-A,2025-04-16 17:31:30,31009.0,MOLINA ADRIAN DANIEL,JVR ,74.0,PJP    ,  30511,TR,salida,
0000-00014001-A,2025-04-16 17:33:56,12421.0,LUNA REAL HNOS.,JVR ,28.0,PJP    ,  41445,TR,salida,
0000-00014003-A,2025-04-16 17:38:21,30728.0,MONTE SILVESTRE SRL,JVR ,27.0,PJP    ,  41011,TR,salida,
0000-00014018-A,2025-04-16 18:18:49,30787.0,CASTRO ALEJANDRO,JVR ,18.0,PJP    ,  30787,TR,salida,
0000-00014020-A,2025-04-16 18:23:01,30023.0,RAMOS RAMON,JVR ,30.0,PJP    ,  40100,TR,salida,
0000-00014022-A,2025-04-16 18:29:56,30074.0,LARGO MAYOR HNOS.,JVR ,65.0,PJP    ,  41111,TR,salida,
0000-00014024-A,2025-04-16 18:33:38,30941.0,CAMPO REGIONAL S.A.,JVR ,36.0,PJP    ,  40238,TR,salida,
0000-00014026-A,2025-04-16 18:34:43,30586.0,LADERA NATURAL HNOS.,JVR ,11.0,  40246,PJP    ,EC,entrada,
0000-00014027-A,2025-04-16 18:40:20,31389.0,CABRERA ANDRES SERGIO,JVR ,31.0,PJP    ,  30767,TR,salida,
0000-00014027-A,2025-04-16 18:40:20,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,10.0,PJP    ,  30656,TR,salida,
0000-00014031-A,2025-04-16 19:04:54,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,79.0,PJP    ,  40835,TR,salida,
0000-00014033-A,2025-04-16 19:06:51,31273.0,DUARTE MARCOS,JVR ,2.0,  40316,PJP    ,EC,entrada,
0000-00014035-A,2025-04-16 19:15:27,31404.0,ORTIZ ESTEBAN,JVR ,43.0,PJP    ,  41600,TR,salida,
0000-00014037-A,2025-04-16 19:16:59,31273.0,DUARTE MARCOS,JVR ,64.0,PJP    ,  40172,TR,salida,
0000-00014038-A,2025-04-16 19:23:00,31042.0,VERDE NATURAL HNOS.,JVR ,16.0,PJP    ,  40436,TR,salida,
0000-00014038-A,2025-04-16 19:23:00,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,47.0,PJP    ,  40351,TR,salida,
0000-00014042-A,2025-04-16 19:41:11,31223.0,CASCADA FERTIL S.A.,JVR ,63.0,PJP    ,  40817,TR,salida,
0000-00014045-A,2025-04-16 20:29:17,31373.0,MESETA FERTIL S.A.,JVR ,10.0,  41568,PJP    ,EC,entrada,
0000-00014046-A,2025-04-16 20:45:18,30066.0,BAJO FEDERAL HNOS.,JVR ,61.0,PJP    ,  30066,TR,salida,
0000-00014048-A,2025-04-16 20:56:20,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,58.0,PJP    ,  30721,TR,salida,
0000-00014051-A,2025-04-16 21:02:10,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,79.0,PJP    ,  30051,TR,salida,
0000-00014055-A,2025-04-16 21:39:01,31128.0,LAGO PATAGONICO E HIJOS,JVR ,40.0,PJP    ,  41467,TR,salida,
0000-00014055-A,2025-04-16 21:39:01,31127.0,RINCON AGROPECUARIO SA,JVR ,31.0,PJP    ,  41517,TR,salida,
0000-00014057-A,2025-04-16 22:25:50,30996.0,AGUIRRE SERGIO ALBERTO,JVR ,57.0,PJP    ,  40823,TR,salida,
0000-00014061-A,2025-04-16 23:53:15,31329.0,LARGO AGROPECUARIO S.A.,JVR ,70.0,PJP    ,  30071,  ,salida,
0000-00014066-A,2025-04-17 03:28:37,31329.0,LARGO AGROPECUARIO S.A.,JVR ,74.0,PJP    ,  41425,TR,salida,
0000-00014070-A,2025-04-17 08:02:48,30161.0,RAMOS ESTEBAN,JVR ,77.0,PJP    ,  30161,TR,salida,
0000-00014077-A,2025-04-17 08:11:03,30729.0,LUNA SILVESTRE S.R.L.,JVR ,31.0,PJP    ,  30729,TR,salida,
0000-00014084-A,2025-04-17 09:19:43,30927.0,VARGAS TOMAS ANTONIO,JVR ,44.0,PJP    ,  41084,TR,salida,
0000-00014089-A,2025-04-17 09:42:35,30066.0,BAJO FEDERAL HNOS.,JVR ,61.0,PJP    ,  30066,TR,salida,
0000-00014092-A,2025-04-17 10:16:52,30256.0,VEGA CRISTIAN LEANDRO,JVR ,24.0,PJP    ,  30256,TR,salida,
0000-00014097-A,2025-04-17 10:25:52,31421.0,CASTRO ALEJANDRO DIEGO,PDA ,4.0,  30148,PJP    ,EC,entrada,
0000-00014101-A,2025-04-17 10:53:33,30033.0,IBARRA ALEJANDRO ALBERTO,JVR ,14.0,PJP    ,  30033,TR,salida,
0000-00014102-A,2025-04-17 11:02:03,30073.0,RIO ORGANICO E HIJOS,JVR ,35.0,PJP    ,  40139,TR,salida,
0000-00014106-A,2025-04-17 11:12:05,30885.0,RINCON ORGANICO HNOS.,JVR ,62.0,PJP    ,  30885,TR,salida,
0000-00014107-A,2025-04-17 11:14:27,30885.0,RINCON ORGANICO HNOS.,JVR ,54.0,PJP    ,  30885,TR,salida,
0000-00014112-A,2025-04-17 11:56:32,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,61.0,PJP    ,  40111,TR,salida,
0000-00014115-A,2025-04-17 12:16:30,12421.0,LUNA REAL HNOS.,JVR ,53.0,PJP    ,  41575,TR,salida,
0000-00014116-A,2025-04-17 12:17:33,30023.0,RAMOS RAMON,JVR ,45.0,PJP    ,  40100,TR,salida,
0000-00014120-A,2025-04-17 12:44:38,12445.0,MORALES HUGO,JVR ,28.0,PJP    ,  30402,TR,salida,
0000-00014122-A,2025-04-17 12:57:02,30728.0,MONTE SILVESTRE SRL,JVR ,17.0,PJP    ,  20009,TR,salida,
0000-00014122-A,2025-04-17 12:57:02,40073.0,AZUL PRIMERO S.R.L.,JVR ,21.0,PJP    ,  40303,TR,salida,
0000-00014129-A,2025-04-17 14:22:41,30016.0,GOMEZ ESTEBAN,JVR ,29.0,PJP    ,  40096,TR,salida,
0000-00014130-A,2025-04-17 14:23:40,30303.0,PAREDES FACUNDO FABIAN,JVR ,12.0,PJP    ,  30303,TR,salida,
0000-00014139-A,2025-04-17 15:19:39,31329.0,LARGO AGROPECUARIO S.A.,JVR ,86.0,PJP    ,  41425,TR,salida,
0000-00014141-A,2025-04-17 15:32:23,30066.0,BAJO FEDERAL HNOS.,JVR ,60.0,PJP    ,  30066,TR,salida,
0000-00014143-A,2025-04-17 15:40:46,12421.0,LUNA REAL HNOS.,JVR ,72.0,PJP    ,  30469,TR,salida,
0000-00014145-A,2025-04-17 15:45:45,30173.0,LARGO FERTIL SRL,JVR ,54.0,PJP    ,  30173,TR,salida,
0000-00014147-A,2025-04-17 16:02:41,30827.0,PERALTA PEDRO ALEJANDRO,JVR ,81.0,PJP    ,  30827,TR,salida,
0000-00014149-A,2025-04-17 16:11:38,30729.0,LUNA SILVESTRE S.R.L.,JVR ,21.0,PJP    ,  30729,TR,salida,
0000-00014150-A,2025-04-17 16:14:40,31095.0,NAVARRO RICARDO ANTONIO,JVR ,70.0,PJP    ,  40959,TR,salida,
0000-00014156-A,2025-04-17 16:38:44,31340.0,MONTE SUPERIOR SAS,PDA ,12.0,  41047,PJP    ,EC,entrada,
0000-00014156-A,2025-04-17 16:38:44,31340.0,MONTE SUPERIOR SAS,JVR ,2.0,  41047,PJP    ,EC,entrada,
0000-00014162-A,2025-04-17 17:25:25,20001.0,MESETA NATURAL Y CIA,JVR ,16.0,PJP    ,  20001,TR,salida,
0000-00014167-A,2025-04-17 17:59:36,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,74.0,PJP    ,  30051,TR,salida,
0000-00014169-A,2025-04-17 18:04:37,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,55.0,PJP    ,  30051,TR,salida,
0000-00014173-A,2025-04-17 18:37:01,30885.0,RINCON ORGANICO HNOS.,JVR ,54.0,PJP    ,  30885,TR,salida,
0000-00014180-A,2025-04-17 19:08:29,30096.0,CUMBRE AGRARIO Y CIA,JVR ,55.0,PJP    ,  30096,TR,salida,
0000-00014187-A,2025-04-17 20:02:30,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,73.0,PJP    ,  30721,TR,salida,
0000-00014189-A,2025-04-17 20:12:05,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,46.0,PJP    ,  41014,SR,salida,
0000-00014196-A,2025-04-17 23:32:08,31329.0,LARGO AGROPECUARIO S.A.,JVR ,68.0,PJP    ,  41425,TR,salida,
0000-00014210-A,2025-04-18 21:04:06,31329.0,LARGO AGROPECUARIO S.A.,JVR ,72.0,PJP    ,  41425,TR,salida,
0000-00014216-A,2025-04-19 06:53:29,30697.0,BRISA AUSTRAL SAS,JVR ,74.0,PJP    ,  30697,TR,salida,
0000-00014220-A,2025-04-19 07:55:31,30831.0,IBARRA RICARDO CESAR,JVR ,24.0,PJP    ,  40264,TR,salida,
0000-00014221-A,2025-04-19 08:05:51,30016.0,GOMEZ ESTEBAN,JVR ,29.0,PJP    ,  40096,TR,salida,
0000-00014232-A,2025-04-19 08:22:09,31293.0,SOTO CESAR PABLO,JVR ,9.0,PJP    ,  30365,TR,salida,
0000-00014250-A,2025-04-19 08:52:33,30941.0,CAMPO REGIONAL S.A.,JVR ,61.0,PJP    ,  40238,TR,salida,
0000-00014251-A,2025-04-19 08:59:31,40071.0,RUIZ,JVR ,37.0,PJP    ,  40295,TR,salida,
0000-00014254-A,2025-04-19 09:03:22,20041.0,CASTRO ADRIAN FABIAN,JVR ,23.0,PJP    ,  20041,TR,salida,
0000-00014256-A,2025-04-19 09:06:28,31329.0,LARGO AGROPECUARIO S.A.,JVR ,67.0,PJP    ,  41425,TR,salida,
0000-00014257-A,2025-04-19 09:34:27,31039.0,PAREDES PEDRO ARIEL,JVR ,23.0,PJP    ,  40941,TR,salida,
