NUMERO,FECHA,PROVEEDOR,NOMBRE,ENVASE,CANTIDAD,ORIGEN,DESTINO,MFL,MOVIMIENTO,FVO
0000-00009610-A,2025-03-18 18:05:50,30982.0,LARGO MODERNO HNOS.,JVR ,71.0,  40450,ZL07   ,XX,entrada,2025-03-19 02:49:59
0000-00009608-A,2025-03-18 17:49:10,30669.0,CAMPO INDUSTRIAL SA,JVRE,1.0,  41230,ZL07   ,XX,entrada,2025-03-23 15:49:08
0000-00009611-A,2025-03-18 18:12:59,30796.0,PORTAL HORTICOLA HNOS.,JVR ,12.0,  30796,ZL06   ,XX,entrada,2025-03-18 19:48:08
0000-00009613-A,2025-03-18 18:18:54,30074.0,LARGO MAYOR HNOS.,JVR ,37.0,  40985,ZL07   ,XX,entrada,2025-03-19 06:56:12
0000-00009613-A,2025-03-18 18:18:54,40115.0,QUIROGA PEDRO,JVR ,14.0,  40587,ZL07   ,XX,entrada,2025-03-19 06:56:12
0000-00009613-A,2025-03-18 18:18:54,40115.0,QUIROGA PEDRO,JVR ,5.0,  40587,ZL06   ,XX,entrada,2025-03-18 19:48:08
0000-00009618-A,2025-03-18 18:35:38,31387.0,MORALES ROBERTO DARIO,JVR ,23.0,  41019,ZL12   ,XX,entrada,2025-03-24 20:26:24
0000-00009613-A,2025-03-18 18:18:54,40115.0,QUIROGA PEDRO,JVR ,4.0,  40587,ZL11   ,XX,entrada,2025-03-19 06:15:13
0000-00009620-A,2025-03-18 18:39:25,31328.0,MANANTIAL COMERCIAL E HIJOS,JVRE,18.0,  40672,ZL07   ,XX,entrada,2025-03-23 15:49:08
0000-00009621-A,2025-03-18 18:44:02,30149.0,PAREDES LUCAS CESAR,JVR ,52.0,  30149,ZL08   ,XX,entrada,2025-03-21 08:07:36
0000-00009622-A,2025-03-18 18:49:25,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,15.0,  40646,ZL07   ,XX,entrada,2025-03-19 02:49:59
0000-00009622-A,2025-03-18 18:49:25,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,10.0,  40646,ZL06   ,XX,entrada,2025-03-18 19:48:08
0000-00009618-A,2025-03-18 18:35:38,31387.0,MORALES ROBERTO DARIO,PDA ,9.0,  41019,ZL12   ,XX,entrada,2025-03-24 20:26:24
0000-00009624-A,2025-03-18 18:53:01,31328.0,MANANTIAL COMERCIAL E HIJOS,JVRE,21.0,  40672,ZL11   ,XX,entrada,2025-03-28 12:30:10
0000-00009625-A,2025-03-18 19:05:55,31383.0,HERRERA ANTONIO DANIEL,PDA ,8.0,  41539,ZL07   ,XX,entrada,2025-03-19 06:56:12
0000-00009625-A,2025-03-18 19:05:55,31383.0,HERRERA ANTONIO DANIEL,JVR ,21.0,  41539,ZL06   ,XX,entrada,2025-03-23 05:41:39
0000-00009627-A,2025-03-18 19:17:13,20001.0,MESETA NATURAL Y CIA,JVR ,58.0,  20001,ZL12   ,XX,entrada,2025-03-25 03:45:17
0000-00009627-A,2025-03-18 19:17:13,20001.0,MESETA NATURAL Y CIA,JVR ,18.0,  20001,Z1C    ,XX,entrada,2025-03-24 14:00:00
0000-00009629-A,2025-03-18 19:28:28,30831.0,IBARRA RICARDO CESAR,JVR ,21.0,  40719,ZL10   ,XX,entrada,2025-03-24 06:13:47
0000-00009629-A,2025-03-18 19:28:28,30831.0,IBARRA RICARDO CESAR,PDA ,3.0,  40719,ZL10   ,XX,entrada,2025-03-24 06:13:47
0000-00009632-A,2025-03-18 19:38:38,31253.0,LARGO FEDERAL SA,JVRE,9.0,  41510,Z21B   ,XX,entrada,2025-03-24 01:46:38
0000-00009632-A,2025-03-18 19:38:38,20001.0,MESETA NATURAL Y CIA,JVR ,30.0,  40070,ZL11   ,XX,entrada,2025-03-25 12:53:51
0000-00009632-A,2025-03-18 19:38:38,31086.0,TROPICO COMERCIAL S.R.L.,JVRE,16.0,  40859,ZL07   ,XX,entrada,2025-03-19 02:49:59
0000-00009639-A,2025-03-18 20:09:42,31261.0,LADERA REAL Y CIA,JVRE,30.0,  30997,ZL11   ,XX,entrada,2025-03-28 12:30:10
0000-00009639-A,2025-03-18 20:09:42,31261.0,LADERA REAL Y CIA,JVRE,4.0,  30997,ZL07   ,XX,entrada,2025-03-25 01:25:53
0000-00009643-A,2025-03-18 20:30:40,31235.0,MIRANDA MARCOS ANDRES,JVR ,43.0,  30744,ZL09   ,XX,entrada,2025-03-21 10:36:51
0000-00009643-A,2025-03-18 20:30:40,31128.0,LAGO PATAGONICO E HIJOS,JVR ,10.0,  41467,ZJR    ,XX,entrada,2025-03-30 00:53:29
0000-00009643-A,2025-03-18 20:30:40,31128.0,LAGO PATAGONICO E HIJOS,JVR ,6.0,  41467,ZL09   ,XX,entrada,2025-03-21 10:36:51
0000-00009645-A,2025-03-18 20:46:35,31297.0,SUAREZ IGNACIO FACUNDO,JVRE,25.0,  30516,ZL07   ,XX,entrada,2025-03-25 01:25:53
0000-00009649-A,2025-03-18 20:53:36,31273.0,DUARTE MARCOS,JVR ,68.0,  30808,ZL12   ,XX,entrada,2025-03-25 03:45:17
0000-00009652-A,2025-03-18 21:04:27,31223.0,CASCADA FERTIL S.A.,JVR ,42.0,  30845,ZL08   ,XX,entrada,2025-03-22 16:48:02
0000-00009652-A,2025-03-18 21:04:27,31223.0,CASCADA FERTIL S.A.,JVR ,24.0,  30845,ZL07   ,XX,entrada,2025-03-25 15:09:47
0000-00009654-A,2025-03-18 21:13:39,31042.0,VERDE NATURAL HNOS.,JVR ,60.0,  40436,ZL08   ,XX,entrada,2025-03-21 05:56:23
0000-00009658-A,2025-03-18 21:32:35,30074.0,LARGO MAYOR HNOS.,JVR ,57.0,  40839,ZL04   ,XX,entrada,2025-03-20 19:17:01
0000-00009663-A,2025-03-18 22:11:27,30066.0,BAJO FEDERAL HNOS.,JVR ,64.0,  30066,ZL07   ,XX,entrada,2025-03-19 02:49:59
0000-00009671-A,2025-03-18 22:27:12,31429.0,COSTA MAYOR SAS,JVR ,56.0,  41558,ZL07   ,XX,entrada,2025-03-19 02:49:59
0000-00009672-A,2025-03-18 22:34:42,40069.0,ALVAREZ MARCELO,JVR ,52.0,  40711,ZL08   ,XX,entrada,2025-03-21 02:00:00
0000-00009673-A,2025-03-18 22:55:20,31223.0,CASCADA FERTIL S.A.,JVR ,52.0,  40817,ZL06   ,XX,entrada,2025-03-26 01:30:06
0000-00009674-A,2025-03-18 23:14:00,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,14.0,  30134,ZL07   ,XX,entrada,2025-03-19 02:49:59
0000-00009674-A,2025-03-18 23:14:00,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,53.0,  30134,ZL08   ,XX,entrada,2025-03-23 18:33:16
0000-00009675-A,2025-03-18 23:22:36,31329.0,LARGO AGROPECUARIO S.A.,JVR ,17.0,  30219,Z8D    ,XX,entrada,2025-03-19 14:49:59
0000-00009680-A,2025-03-19 00:17:57,30387.0,ESTANCIA NATURAL SRL,JVR ,53.0,  41015,ZL06   ,XX,entrada,2021-03-18 11:00:00
0000-00009684-A,2025-03-19 07:07:39,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,57.0,  41438,ZL06   ,XX,entrada,2025-03-20 10:51:52
0000-00009686-A,2025-03-19 07:15:09,13672.0,GONZALEZ JAVIER NICOLAS,JVR ,53.0,  41587,ZL06   ,XX,entrada,2025-03-20 10:51:52
0000-00009694-A,2025-03-19 07:42:34,10551.0,VILLEGAS MARCELO,JVR ,48.0,  10551,ZL09   ,XX,entrada,2025-03-19 09:14:15
0000-00009701-A,2025-03-19 08:27:56,12421.0,LUNA REAL HNOS.,JVR ,56.0,  41445,ZL07   ,XX,entrada,2025-03-19 14:48:49
0000-00009702-A,2025-03-19 08:36:44,40071.0,RUIZ,JVR ,36.0,  30775,ZL07   ,XX,entrada,2025-03-19 14:48:49
0000-00009705-A,2025-03-19 08:55:05,30827.0,PERALTA PEDRO ALEJANDRO,JVR ,18.0,  30827,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009707-A,2025-03-19 09:01:23,40109.0,GOMEZ FACUNDO MARCOS,JVR ,30.0,  30115,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009711-A,2025-03-19 09:20:35,30400.0,VILLEGAS CESAR RAMON,PDA ,10.0,  30400,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009713-A,2025-03-19 09:25:17,31223.0,CASCADA FERTIL S.A.,JVR ,57.0,  40817,ZL08   ,XX,entrada,2025-03-19 13:02:41
0000-00009711-A,2025-03-19 09:20:35,30400.0,VILLEGAS CESAR RAMON,J   ,12.0,  30400,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009714-A,2025-03-19 09:35:24,30427.0,LADERA HORTICOLA Y CIA,JVRE,65.0,  41323,ZL11   ,XX,entrada,2025-03-28 12:30:10
0000-00009715-A,2025-03-19 09:42:01,31392.0,SOL FEDERAL SRL,JVR ,27.0,  30495,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009717-A,2025-03-19 09:55:08,35041.0,PRADO FRUTICOLA S.R.L.,JVR ,46.0,  30569,ZL08   ,XX,entrada,2025-03-19 13:02:41
0000-00009721-A,2025-03-19 10:10:59,30880.0,PONCE NICOLAS RUBEN,JVR ,25.0,  40890,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009724-A,2025-03-19 10:22:22,40073.0,AZUL PRIMERO S.R.L.,JVR ,21.0,  40303,ZL08   ,XX,entrada,2025-03-19 13:02:41
0000-00009724-A,2025-03-19 10:22:22,31342.0,TROPICO REGIONAL S.A.,JVR ,21.0,  30442,ZL08   ,XX,entrada,2025-03-19 13:02:41
0000-00009726-A,2025-03-19 10:28:23,30066.0,BAJO FEDERAL HNOS.,JVR ,64.0,  40115,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009728-A,2025-03-19 10:48:42,31273.0,DUARTE MARCOS,JVR ,62.0,  40271,ZL07   ,XX,entrada,2025-03-19 14:48:49
0000-00009732-A,2025-03-19 11:23:19,30006.0,MIRANDA RUBEN PABLO,JVR ,22.0,  40091,ZL09   ,XX,entrada,2025-03-19 12:49:21
0000-00009734-A,2025-03-19 11:32:44,31261.0,LADERA REAL Y CIA,JVR ,21.0,  40272,ZL06   ,XX,entrada,2025-03-26 01:30:06
0000-00009734-A,2025-03-19 11:32:44,31261.0,LADERA REAL Y CIA,JVRE,51.0,  40272,ZL07   ,XX,entrada,2025-03-25 01:25:53
0000-00009736-A,2025-03-19 11:37:14,31039.0,PAREDES PEDRO ARIEL,JVR ,12.0,  40941,ZL10   ,XX,entrada,2025-03-19 14:49:19
0000-00008799-A,2025-03-13 09:27:05,31289.0,PLANICIE FEDERAL HNOS.,JVR ,1.0,  30153,ZL06   ,XX,entrada,2025-03-13 13:27:08
0000-00009738-A,2025-03-19 11:53:29,31273.0,DUARTE MARCOS,JVR ,4.0,  40168,ZL08   ,XX,entrada,2025-03-19 13:02:41
0000-00009738-A,2025-03-19 11:53:29,31273.0,DUARTE MARCOS,JVR ,66.0,  40168,ZL10   ,XX,entrada,2025-03-19 14:49:19
0000-00009741-A,2025-03-19 12:05:38,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,37.0,  40835,ZL06   ,XX,entrada,2025-03-26 01:30:06
0000-00009741-A,2025-03-19 12:05:38,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,28.0,  40835,ZL10   ,XX,entrada,2025-03-19 14:49:19
0000-00009746-A,2025-03-19 13:11:41,31273.0,DUARTE MARCOS,JVR ,41.0,  41152,ZL09   ,XX,entrada,2025-03-19 16:53:34
0000-00009746-A,2025-03-19 13:11:41,31273.0,DUARTE MARCOS,JVR ,6.0,  41152,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009747-A,2025-03-19 13:19:24,10551.0,VILLEGAS MARCELO,JVR ,8.0,  10551,ZL09   ,XX,entrada,2025-03-19 16:53:34
0000-00009750-A,2025-03-19 13:44:13,31329.0,LARGO AGROPECUARIO S.A.,JVR ,24.0,  41425,ZL09   ,XX,entrada,2025-03-19 16:53:34
0000-00009753-A,2025-03-19 13:52:37,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,4.0,  41537,ZL07   ,XX,entrada,2025-03-19 14:48:49
0000-00009753-A,2025-03-19 13:52:37,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,28.0,  41537,ZLV2   ,XX,entrada,2025-03-19 18:03:16
0000-00009757-A,2025-03-19 14:05:44,30597.0,IBARRA ARIEL ARIEL,JVRE,34.0,  41174,ZL07   ,XX,entrada,2025-03-25 01:25:53
0000-00009759-A,2025-03-19 14:34:04,31133.0,DORADO PATAGONICO SA,JVR ,10.0,  41519,ZL07   ,XX,entrada,2025-03-19 23:00:00
0000-00009759-A,2025-03-19 14:34:04,31133.0,DORADO PATAGONICO SA,JVR ,50.0,  41519,ZL06   ,XX,entrada,2025-03-23 00:30:00
0000-00009760-A,2025-03-19 14:47:46,30654.0,DUARTE LEANDRO HERNAN,JVR ,26.0,  30654,ZL06   ,XX,entrada,2025-03-20 10:51:52
0000-00009764-A,2025-03-19 14:57:09,30096.0,CUMBRE AGRARIO Y CIA,JVR ,67.0,  30096,L07    ,XX,entrada,2025-03-19 14:57:09
0000-00009765-A,2025-03-19 15:08:29,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,15.0,  30721,ZL10   ,XX,entrada,2025-03-19 16:19:53
0000-00009765-A,2025-03-19 15:08:29,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,28.0,  30721,ZL05   ,XX,entrada,2025-03-19 21:59:03
0000-00009766-A,2025-03-19 15:14:41,31223.0,CASCADA FERTIL S.A.,JVR ,59.0,  40817,ZL08   ,XX,entrada,2025-03-20 14:57:24
0000-00009766-A,2025-03-19 15:14:41,30074.0,LARGO MAYOR HNOS.,JVR ,9.0,  40400,ZL10   ,XX,entrada,2025-03-19 16:19:53
0000-00009765-A,2025-03-19 15:08:29,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,11.0,  30721,ZL11   ,XX,entrada,2025-03-19 17:06:29
0000-00009769-A,2025-03-19 15:36:06,31420.0,SOSA GABRIEL JULIO,JVR ,21.0,  41532,ZL10   ,XX,entrada,2025-03-19 16:19:53
0000-00009771-A,2025-03-19 15:58:41,30942.0,AGUILAR IGNACIO AGUSTIN,JVR ,60.0,  30942,ZL06   ,XX,entrada,2025-03-21 08:07:05
0000-00009771-A,2025-03-19 15:58:41,30918.0,PAMPA HORTICOLA HNOS.,JVR ,7.0,  30918,ZL06   ,XX,entrada,2025-03-21 08:07:05
0000-00009774-A,2025-03-19 16:16:04,30729.0,LUNA SILVESTRE S.R.L.,JVR ,41.0,  30729,ZL06   ,XX,entrada,2025-03-30 09:00:00
0000-00009774-A,2025-03-19 16:16:04,30729.0,LUNA SILVESTRE S.R.L.,JVR ,4.0,  30729,ZL11   ,XX,entrada,2025-03-19 17:06:29
0000-00009775-A,2025-03-19 16:24:07,30074.0,LARGO MAYOR HNOS.,JVR ,78.0,  40839,ZL12   ,XX,entrada,2025-03-24 20:26:24
0000-00009776-A,2025-03-19 16:31:39,30009.0,BOSQUE PRINCIPAL HNOS.,JVR ,29.0,  30009,ZL06   ,XX,entrada,2025-03-30 09:00:00
0000-00009780-A,2025-03-19 16:52:19,31394.0,SUR AGROPECUARIO SAS,JVR ,47.0,  40065,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009782-A,2025-03-19 16:57:20,20041.0,CASTRO ADRIAN FABIAN,JVR ,1.0,  20041,ZL06   ,XX,entrada,2025-03-24 13:59:41
0000-00009786-A,2025-03-19 17:09:27,30256.0,VEGA CRISTIAN LEANDRO,JVR ,21.0,  30256,ZL06   ,XX,entrada,2025-03-30 09:00:00
0000-00009792-A,2025-03-19 17:22:32,31392.0,SOL FEDERAL SRL,JVR ,23.0,  30495,ZL12   ,XX,entrada,2025-03-19 20:41:51
0000-00009793-A,2025-03-19 17:30:58,31081.0,HORIZONTE RURAL SRL,JVR ,14.0,  30405,ZL09   ,XX,entrada,2025-03-20 04:35:49
0000-00009799-A,2025-03-19 17:40:53,31273.0,DUARTE MARCOS,JVR ,57.0,  40073,Z3E    ,XX,entrada,2025-03-30 13:21:53
0000-00009801-A,2025-03-19 17:45:54,31129.0,CORREA RODOLFO,JVR ,2.0,  30755,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009804-A,2025-03-19 17:58:23,30160.0,ARENA MAYOR S.A.,JVR ,67.0,  30160,Z5E    ,XX,entrada,2025-03-30 13:50:09
0000-00009809-A,2025-03-19 18:22:01,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,29.0,  40588,ZL07   ,XX,entrada,2025-03-20 17:02:06
0000-00009809-A,2025-03-19 18:22:01,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,28.0,  40588,ZL08   ,XX,entrada,2025-03-24 05:20:09
0000-00009810-A,2025-03-19 18:29:34,31009.0,MOLINA ADRIAN DANIEL,JVR ,60.0,  30511,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009813-A,2025-03-19 18:34:40,31029.0,RAMOS IGNACIO LEANDRO,JVR ,22.0,  30580,ZL09   ,XX,entrada,2025-03-20 04:35:49
0000-00009816-A,2025-03-19 18:48:38,30849.0,TORRES FELIX,JVR ,10.0,  40444,ZL09   ,XX,entrada,2025-03-20 04:35:49
0000-00009818-A,2025-03-19 18:54:55,30427.0,LADERA HORTICOLA Y CIA,JVR ,50.0,  41307,Z8A    ,XX,entrada,2025-03-19 22:30:00
0000-00009818-A,2025-03-19 18:54:55,30427.0,LADERA HORTICOLA Y CIA,JVR ,1.0,  41307,ZL11   ,XX,entrada,2025-03-19 20:41:31
0000-00009816-A,2025-03-19 18:48:38,30849.0,TORRES FELIX,JVR ,4.0,  40444,ZL11   ,XX,entrada,2025-03-19 20:41:31
0000-00009821-A,2025-03-19 19:01:49,30095.0,SELVA HORTICOLA HNOS.,JVR ,46.0,  30095,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009824-A,2025-03-19 19:17:40,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,6.0,  40351,ZL10   ,XX,entrada,2025-03-20 09:34:18
0000-00009824-A,2025-03-19 19:17:40,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,60.0,  40351,ZL07   ,XX,entrada,2025-03-20 17:02:06
0000-00009824-A,2025-03-19 19:17:40,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,4.0,  40351,ZL11   ,XX,entrada,2025-03-19 20:41:31
0000-00009828-A,2025-03-19 19:32:10,30927.0,VARGAS TOMAS ANTONIO,JVR ,25.0,  41084,ZL06   ,XX,entrada,2025-03-20 10:51:52
0000-00009829-A,2025-03-19 19:38:24,31121.0,CUMBRE FRUTAL HNOS.,JVR ,44.0,  30168,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009833-A,2025-03-19 19:47:20,30427.0,LADERA HORTICOLA Y CIA,JVR ,11.0,  41307,ZL11   ,XX,entrada,2025-03-19 20:41:31
0000-00009833-A,2025-03-19 19:47:20,30427.0,LADERA HORTICOLA Y CIA,JVR ,34.0,  41307,Z22B   ,XX,entrada,2025-03-30 05:13:20
0000-00009838-A,2025-03-19 19:56:21,12464.0,CORREA FELIX,JVR ,46.0,  30525,ZL10   ,XX,entrada,2025-03-20 09:34:18
0000-00009840-A,2025-03-19 20:05:12,30970.0,MARTINEZ ANTONIO SERGIO,JVR ,12.0,  41420,ZL08   ,XX,entrada,2025-03-19 23:00:00
0000-00009840-A,2025-03-19 20:05:12,30970.0,MARTINEZ ANTONIO SERGIO,JVR ,13.0,  41420,ZL10   ,XX,entrada,2025-03-20 09:34:18
0000-00009844-A,2025-03-19 20:39:20,31297.0,SUAREZ IGNACIO FACUNDO,JVRE,24.0,  30516,ZL08   ,XX,entrada,2025-03-24 05:19:52
0000-00009847-A,2025-03-19 20:53:52,12421.0,LUNA REAL HNOS.,JVR ,75.0,  41445,Z3I    ,XX,entrada,2025-03-23 17:32:37
0000-00009852-A,2025-03-19 21:07:35,31273.0,DUARTE MARCOS,JVR ,71.0,  30808,Z3A    ,XX,entrada,2025-03-25 12:28:03
0000-00009854-A,2025-03-19 21:14:19,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,78.0,  40187,ZL09   ,XX,entrada,2025-03-25 12:29:21
0000-00009857-A,2025-03-19 21:23:44,30074.0,LARGO MAYOR HNOS.,JVR ,17.0,  41034,ZL11   ,XX,entrada,2025-03-20 06:41:26
0000-00009859-A,2025-03-19 21:28:33,12421.0,LUNA REAL HNOS.,JVR ,7.0,  30469,ZL10   ,XX,entrada,2025-03-20 09:34:18
0000-00009859-A,2025-03-19 21:28:33,12421.0,LUNA REAL HNOS.,JVR ,55.0,  30469,ZL11   ,XX,entrada,2025-03-26 07:53:09
0000-00009860-A,2025-03-19 21:33:12,30918.0,PAMPA HORTICOLA HNOS.,JVR ,66.0,  30918,ZL11   ,XX,entrada,2025-03-20 06:41:26
0000-00009857-A,2025-03-19 21:23:44,30074.0,LARGO MAYOR HNOS.,JVR ,41.0,  41034,ZL06   ,XX,entrada,2025-03-30 08:01:50
0000-00009862-A,2025-03-19 22:30:25,31329.0,LARGO AGROPECUARIO S.A.,JVR ,25.0,  30219,ZL12   ,XX,entrada,2025-03-20 03:53:51
0000-00009867-A,2025-03-19 22:41:18,30090.0,BAJO REGIONAL E HIJOS,JVR ,65.0,  40712,ZL12   ,XX,entrada,2025-03-20 03:53:51
0000-00009872-A,2025-03-20 01:48:17,30868.0,RINCON SILVESTRE S.R.L.,JVR ,8.0,  40381,Z15A   ,XX,entrada,2025-03-20 17:00:37
0000-00009873-A,2025-03-20 04:00:57,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,51.0,  40588,ZL06   ,XX,entrada,2025-03-26 03:35:49
0000-00009875-A,2025-03-20 04:59:15,20001.0,MESETA NATURAL Y CIA,JVR ,55.0,  40070,ZL08   ,XX,entrada,2025-03-20 14:57:27
0000-00009878-A,2025-03-20 07:05:49,30645.0,MEDINA MARCOS GUSTAVO,JVR ,3.0,  30645,ZL06   ,XX,entrada,2025-03-20 10:51:52
0000-00009880-A,2025-03-20 07:13:39,30387.0,ESTANCIA NATURAL SRL,JVR ,60.0,  41015,ZLV2   ,XX,entrada,2025-03-20 17:00:34
0000-00009889-A,2025-03-20 08:11:52,31092.0,RAMIREZ MARTIN NESTOR,JVRE,61.0,  30851,ZL08   ,XX,entrada,2025-03-20 14:57:23
0000-00009893-A,2025-03-20 08:31:38,31289.0,PLANICIE FEDERAL HNOS.,JVR ,33.0,  30153,ZL08   ,XX,entrada,2025-03-20 14:59:13
0000-00009893-A,2025-03-20 08:31:38,31289.0,PLANICIE FEDERAL HNOS.,JVR ,2.0,  30153,ZL10   ,XX,entrada,2025-03-20 09:34:18
0000-00009895-A,2025-03-20 08:41:24,40071.0,RUIZ,JVR ,24.0,  30775,ZL08   ,XX,entrada,2025-03-20 14:59:04
0000-00009899-A,2025-03-20 08:51:32,30006.0,MIRANDA RUBEN PABLO,JVR ,5.0,  30006,ZL09   ,XX,entrada,2025-03-20 11:27:24
0000-00009899-A,2025-03-20 08:51:32,30006.0,MIRANDA RUBEN PABLO,JVR ,17.0,  30006,ZL09   ,XX,entrada,2025-03-20 11:27:24
0000-00009901-A,2025-03-20 09:05:56,30994.0,DIAZ NESTOR,JVR ,15.0,  40792,ZLV2   ,XX,entrada,2025-03-20 17:00:30
0000-00009901-A,2025-03-20 09:05:56,30994.0,DIAZ NESTOR,JVR ,45.0,  40792,ZL06   ,XX,entrada,2025-03-26 03:35:49
0000-00009903-A,2025-03-20 09:20:07,30223.0,HUERTA RURAL Y CIA,JVR ,19.0,  30444,ZLV2   ,XX,entrada,2025-03-20 17:00:27
0000-00009905-A,2025-03-20 09:47:14,3024.0,LUNA RAMON FELIX,JVR ,23.0,  40074,ZLV2   ,XX,entrada,2025-03-20 17:00:21
0000-00009907-A,2025-03-20 09:51:33,40069.0,ALVAREZ MARCELO,JVR ,10.0,  40294,ZL08   ,XX,entrada,2025-03-21 05:56:23
0000-00009907-A,2025-03-20 09:51:33,40069.0,ALVAREZ MARCELO,JVR ,12.0,  40294,ZL10   ,XX,entrada,2025-03-20 11:26:22
0000-00009908-A,2025-03-20 09:59:58,30428.0,LLANO ORGANICO Y CIA,JVR ,60.0,  41295,ZL11   ,XX,entrada,2025-03-26 17:01:05
0000-00009907-A,2025-03-20 09:51:33,40069.0,ALVAREZ MARCELO,JVR ,2.0,  40294,ZJR    ,XX,entrada,2025-03-30 00:53:29
0000-00009909-A,2025-03-20 10:10:59,30941.0,CAMPO REGIONAL S.A.,JVR ,27.0,  40238,ZNFC   ,XX,entrada,2025-03-28 10:00:00
0000-00009765-A,2025-03-19 15:08:29,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,10.0,  30721,ZI     ,XX,entrada,2025-03-21 13:57:37
0000-00009912-A,2025-03-20 10:18:45,30880.0,PONCE NICOLAS RUBEN,JVR ,18.0,  40890,ZL12   ,XX,entrada,2025-03-20 12:59:45
0000-00009914-A,2025-03-20 10:23:36,10551.0,VILLEGAS MARCELO,JVR ,18.0,  10551,ZL12   ,XX,entrada,2025-03-20 12:59:45
0000-00009916-A,2025-03-20 10:32:38,31392.0,SOL FEDERAL SRL,JVR ,20.0,  30495,ZLV2   ,XX,entrada,2025-03-20 17:00:18
0000-00009919-A,2025-03-20 10:45:38,31042.0,VERDE NATURAL HNOS.,JVR ,83.0,  40436,ZL06   ,XX,entrada,2025-03-26 01:30:06
0000-00009920-A,2025-03-20 11:08:22,31387.0,MORALES ROBERTO DARIO,JVR ,29.0,  41019,ZL12   ,XX,entrada,2025-03-20 12:59:45
0000-00009922-A,2025-03-20 11:21:27,30380.0,PIEDRA PRINCIPAL S.A.,JVR ,16.0,  40152,ZL08   ,XX,entrada,2025-03-20 14:58:58
0000-00009922-A,2025-03-20 11:21:27,30380.0,PIEDRA PRINCIPAL S.A.,JVR ,24.0,  40152,ZL12   ,XX,entrada,2025-03-20 12:59:45
0000-00009924-A,2025-03-20 11:28:56,30066.0,BAJO FEDERAL HNOS.,JVR ,73.0,  30066,ZL12   ,XX,entrada,2025-03-20 12:59:45
0000-00009931-A,2025-03-20 12:05:34,30827.0,PERALTA PEDRO ALEJANDRO,JVR ,30.0,  30827,ZL10   ,XX,entrada,2025-03-20 16:06:00
0000-00009933-A,2025-03-20 12:09:40,20041.0,CASTRO ADRIAN FABIAN,JVR ,29.0,  40087,ZL10   ,XX,entrada,2025-03-20 16:06:00
0000-00009940-A,2025-03-20 12:41:58,30052.0,BRAVO JULIO RAUL,PDA ,19.0,  30052,ZL10   ,XX,entrada,2025-03-20 16:06:00
0000-00009942-A,2025-03-20 12:47:44,30625.0,VERA SERGIO MANUEL,JVR ,25.0,  30625,ZL10   ,XX,entrada,2025-03-20 16:06:00
0000-00009944-A,2025-03-20 12:52:53,31127.0,RINCON AGROPECUARIO SA,JVR ,54.0,  41517,ZL05   ,XX,entrada,2025-03-20 15:00:01
0000-00009947-A,2025-03-20 13:16:19,20001.0,MESETA NATURAL Y CIA,JVR ,71.0,  40070,ZL11   ,XX,entrada,2025-03-26 19:00:00
0000-00009949-A,2025-03-20 13:28:59,40395.0,LARGO CITRICO SRL,JVRE,12.0,  40465,ZL07   ,XX,entrada,2025-03-29 21:54:26
0000-00009949-A,2025-03-20 13:28:59,40395.0,LARGO CITRICO SRL,JVRE,21.0,  40465,ZL07   ,XX,entrada,2025-03-29 21:54:26
0000-00009952-A,2025-03-20 13:41:12,30247.0,PONCE LUCAS,JVR ,51.0,  41179,ZLV2   ,XX,entrada,2025-03-20 17:00:13
